!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:24:25 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +3.79981278763e-011, -3.42726003115e+008
+4.00000000000e+001, +1.62637943155e-009, -5.57315947258e+006
+6.00000000000e+001, -5.13837852293e-010, -7.61791886004e+006
+8.00000000000e+001, -1.24142791234e-010, +3.76736822157e+006
+1.00000000000e+002, -3.69285532584e-010, +2.15529312043e+006
END
