!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:23:33 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +5.62711516663e-011, +1.31213701537e+008
+4.00000000000e+001, +6.08866901797e-010, +2.71821055541e+006
+6.00000000000e+001, +3.74054073384e-010, -6.46870551298e+005
+8.00000000000e+001, -1.22511047295e-010, +1.11754005461e+007
+1.00000000000e+002, -3.30763585973e-010, +3.68478528156e+006
END
