!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:15:47 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +4.66738320658e-011, +1.13990865918e+008
+4.00000000000e+001, +5.82278454063e-010, +1.76779427018e+006
+6.00000000000e+001, +3.57892256635e-010, -1.54743988600e+006
+8.00000000000e+001, -2.36758779881e-010, +1.80720551220e+007
+1.00000000000e+002, -5.71887202960e-010, +6.88016556700e+006
END
