!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:18:12 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +3.97074987694e-011, +7.03290287635e+006
+4.00000000000e+001, +6.97344692030e-010, -2.40784232146e+005
+6.00000000000e+001, +4.67990342083e-010, -3.74977532602e+006
+8.00000000000e+001, +3.60175762397e-010, +2.40030309070e+007
+1.00000000000e+002, +2.97014455215e-010, +1.07717847839e+007
END
