!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:19:39 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +3.90486917585e-011, +1.45444443162e+008
+4.00000000000e+001, +3.53213744742e-010, -1.40408222753e+006
+6.00000000000e+001, +1.89183899553e-010, -4.49299442609e+006
+8.00000000000e+001, -8.06158852907e-011, +1.73742068151e+007
+1.00000000000e+002, -2.01520635177e-010, +4.77232544046e+006
END
