!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:19:55 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +1.04552250866e-010, +3.52762009374e+008
+4.00000000000e+001, +1.54648457850e-010, -1.72466992909e+007
+6.00000000000e+001, +1.26181453032e-010, +2.20708272585e+007
+8.00000000000e+001, -1.31214073259e-009, +3.91137796901e+007
+1.00000000000e+002, -1.17893641941e-007, +1.98635555141e+007
END
