!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:24:03 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, -1.81538632326e-011, -1.60595776749e+007
+4.00000000000e+001, -1.56989011226e-009, -8.49962278963e+006
+6.00000000000e+001, -2.37677007886e-010, +2.38240591566e+006
+8.00000000000e+001, -5.21123051533e-010, +1.62468657043e+007
+1.00000000000e+002, +2.42261325477e-009, +5.95790445085e+006
END
