!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:20:12 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +8.29226452423e-011, +2.50927341297e+008
+4.00000000000e+001, +1.33104772643e-010, -1.60089353902e+007
+6.00000000000e+001, +1.29808450638e-010, +1.88099518826e+007
+8.00000000000e+001, +2.62324765868e-009, +4.30124744755e+007
+1.00000000000e+002, +9.57893848066e-010, +2.12911397348e+007
END
