!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:17:34 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, -1.31421834476e-011, +3.07305157524e+008
+4.00000000000e+001, +4.46215681171e-008, -9.89777887745e+006
+6.00000000000e+001, -1.64441491676e-010, -2.55836483680e+006
+8.00000000000e+001, -2.07841662648e-010, +1.51022832276e+007
+1.00000000000e+002, -7.46300950193e-010, +5.95877837860e+006
END
