!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:16:54 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +4.37713673042e-010, +1.72600476895e+008
+4.00000000000e+001, -4.62822045476e-010, +1.21375784720e+007
+6.00000000000e+001, +9.75786292075e-010, +7.41583034139e+006
+8.00000000000e+001, -1.61947043640e-009, -4.55780799756e+007
+1.00000000000e+002, -4.57891631362e-010, -7.83630278342e+006
END
