!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:32:26 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +2.28329874530e-011, -3.61041288753e+008
+4.00000000000e+001, +8.39786032420e-010, -2.65505305340e+006
+6.00000000000e+001, +1.08288759299e-009, -6.86252335518e+006
+8.00000000000e+001, -6.03036828347e-011, -3.66621690208e+007
+1.00000000000e+002, -2.26744224123e-010, -4.76834451928e+006
END
