!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:28:46 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +2.68798330832e-011, -1.95754002836e+008
+4.00000000000e+001, +1.01479233623e-009, -3.49432857666e+006
+6.00000000000e+001, +8.34262787985e-009, -7.44837541033e+006
+8.00000000000e+001, -7.64793867132e-011, -1.00526924966e+007
+1.00000000000e+002, -2.52907419755e-010, -1.32956180052e+006
END
