!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:27:50 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +3.75005896157e-010, +1.91886679552e+008
+4.00000000000e+001, +6.91107500881e-010, +2.46092105551e+007
+6.00000000000e+001, +3.75473879162e-010, +7.95330948337e+006
+8.00000000000e+001, -4.81323100137e-011, -1.80524643940e+007
+1.00000000000e+002, +5.15082640420e-011, -2.51279177161e+007
END
