!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:36:57 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, -6.24019913457e-010, +1.76727242529e+008
+4.00000000000e+001, -5.03637153651e-010, +9.93094128682e+006
+6.00000000000e+001, -4.07222476641e-010, +6.84596887641e+006
+8.00000000000e+001, +1.34642407319e-010, +2.51104273065e+007
+1.00000000000e+002, +1.41886291915e-010, +3.78302941559e+006
END
