!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:32:50 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +4.50673141849e-011, +9.97228080681e+007
+4.00000000000e+001, +5.49250377107e-010, +1.56762971392e+005
+6.00000000000e+001, +3.43556745100e-010, -3.86753161771e+006
+8.00000000000e+001, -1.00491562061e-010, +9.79992848805e+006
+1.00000000000e+002, -2.81507098912e-010, +3.41328923479e+006
END
