!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:37:57 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +1.51376397031e-010, +1.67293253380e+008
+4.00000000000e+001, +4.52822008012e-009, +9.56545437783e+006
+6.00000000000e+001, +5.65751181312e-010, +4.22821547766e+006
+8.00000000000e+001, -9.41491375170e-011, -5.45698857015e+006
+1.00000000000e+002, +3.71824201612e-010, -1.04058960989e+007
END
