!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:29:42 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +3.50346198934e-011, +1.74006944667e+008
+4.00000000000e+001, +3.83154585382e-010, -5.01586985493e+006
+6.00000000000e+001, +1.62160639990e-010, -1.23541643945e+007
+8.00000000000e+001, -4.10096347936e-011, +4.61594190583e+007
+1.00000000000e+002, -8.94247010858e-011, +2.94632156789e+006
END
