!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:33:24 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +6.75523907094e-011, +1.24269380915e+008
+4.00000000000e+001, +5.98832750537e-010, +3.25923620077e+006
+6.00000000000e+001, +3.68730608021e-010, -1.86021994358e+005
+8.00000000000e+001, -1.77315697921e-010, +1.51578141297e+007
+1.00000000000e+002, -4.56650792694e-010, +5.57498180321e+006
END
