!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:37:14 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, -1.00956910640e-007, +2.94514764631e+005
+4.00000000000e+001, +4.95627248151e-006, +9.60099917379e+004
+6.00000000000e+001, -1.55571972534e-006, +1.05883580619e+005
+8.00000000000e+001, -6.30699352772e-006, +9.78590464302e+004
+1.00000000000e+002, -7.78443739751e-008, +1.48278272860e+005
END
