!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:32:12 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, +2.97854419769e-011, -1.49738311468e+008
+4.00000000000e+001, +9.51821864657e-010, -3.91394901740e+006
+6.00000000000e+001, +9.33968088179e-008, -8.39024482170e+006
+8.00000000000e+001, -7.81739505005e-011, -6.79793184864e+006
+1.00000000000e+002, -2.53072879368e-010, -5.26517126267e+005
END
