!Agilent Technologies,E4990A,MY54202069,A.02.20
!Date: Tue Mar 03 02:31:22 2026

BEGIN CH1_DATA
Frequency(Hz), Cs(F)-data, Rs(Ohm)-data
+2.00000000000e+001, -8.25291911579e-011, +4.19292226113e+008
+4.00000000000e+001, -5.53466635756e-010, -1.08956821024e+007
+6.00000000000e+001, -2.92425785637e-010, +9.77311879526e+006
+8.00000000000e+001, +1.74683809391e-010, +2.79550969235e+007
+1.00000000000e+002, +1.33837598677e-010, +6.71945291425e+006
END
